Time,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,source,as_of_date
2025-08-21 00:00:00-07:00,0.0,2900.1666666666665,783.5833333333334,268.4166666666667,169.16666666666666,324.5,0.0,2270.6666666666665,13860.666666666666,3584.1666666666665,11.666666666666666,4555.25,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 01:00:00-07:00,0.0,2656.0833333333335,787.9166666666666,265.75,169.33333333333334,324.4166666666667,0.0,2270.5833333333335,13548.416666666666,3055.8333333333335,-631.5,4607.666666666667,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 02:00:00-07:00,0.0,2256.0,792.5,266.0833333333333,169.25,324.5,0.0,2269.5,13437.333333333334,2637.4166666666665,-980.9166666666666,4502.0,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 03:00:00-07:00,0.0,1807.8333333333333,794.5833333333334,266.0833333333333,169.16666666666666,307.9166666666667,0.0,2269.25,13464.75,2386.6666666666665,-1050.9166666666667,4458.75,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 04:00:00-07:00,0.0,1280.75,784.75,267.4166666666667,169.5,305.6666666666667,0.0,2268.5833333333335,13585.583333333334,2229.75,-552.4166666666666,4349.5,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 05:00:00-07:00,0.0,859.0,769.9166666666666,268.0,170.75,304.5833333333333,0.0,2269.5,14081.583333333334,2028.0,7.333333333333333,4636.75,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 06:00:00-07:00,554.5833333333334,564.25,756.1666666666666,269.25,171.08333333333334,302.6666666666667,0.0,2270.1666666666665,14305.166666666666,2283.0833333333335,982.1666666666666,4286.916666666667,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 07:00:00-07:00,7130.916666666667,395.6666666666667,752.1666666666666,269.5833333333333,170.08333333333334,266.75,0.0,2270.3333333333335,13789.416666666666,1972.25,-2316.6666666666665,3047.8333333333335,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 08:00:00-07:00,15580.083333333334,274.25,762.1666666666666,268.5833333333333,169.25,261.6666666666667,0.0,2271.75,11958.583333333334,1345.3333333333333,-6847.916666666667,2145.4166666666665,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 09:00:00-07:00,18483.416666666668,169.16666666666666,768.5833333333334,266.9166666666667,167.5,262.9166666666667,0.0,2271.6666666666665,11156.083333333334,1323.3333333333333,-7867.333333333333,1544.25,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 10:00:00-07:00,19541.0,129.0,762.0833333333334,267.8333333333333,164.75,267.4166666666667,0.0,2271.25,11208.833333333334,1313.0,-7707.583333333333,875.9166666666666,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 11:00:00-07:00,19489.25,190.83333333333334,741.75,268.75,164.91666666666666,265.8333333333333,0.0,2270.9166666666665,11627.166666666666,1475.4166666666667,-5439.833333333333,0.0,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 12:00:00-07:00,19384.916666666668,286.25,751.0833333333334,268.0833333333333,165.08333333333334,264.5,0.0,2268.75,12888.5,1535.5,-3609.5,0.0,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 13:00:00-07:00,18779.583333333332,306.8333333333333,726.0833333333334,268.5833333333333,162.83333333333334,274.3333333333333,0.0,2267.6666666666665,14323.833333333334,1511.0,-1374.75,0.0,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 14:00:00-07:00,18901.083333333332,412.9166666666667,713.5833333333334,267.6666666666667,163.75,277.6666666666667,0.0,2266.5,16304.416666666666,1586.6666666666667,-521.0833333333334,0.0,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 15:00:00-07:00,17479.25,588.9166666666666,760.25,270.6666666666667,164.25,310.5833333333333,0.0,2265.3333333333335,18322.75,2146.8333333333335,505.4166666666667,0.0,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 16:00:00-07:00,15563.833333333334,875.25,745.5,271.0,165.25,328.0833333333333,0.0,2267.4166666666665,18826.0,3768.0833333333335,1330.25,0.0,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 17:00:00-07:00,12624.166666666666,1378.75,765.75,268.3333333333333,165.33333333333334,331.3333333333333,0.0,2267.5,19916.166666666668,4833.916666666667,2114.75,0.0,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 18:00:00-07:00,5622.5,1989.75,750.5,268.8333333333333,167.58333333333334,329.75,0.0,2265.75,20465.916666666668,5230.083333333333,6030.166666666667,408.5,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 19:00:00-07:00,503.75,2432.1666666666665,736.0833333333334,269.9166666666667,164.83333333333334,331.0833333333333,0.0,2267.0833333333335,21096.916666666668,5300.0,7069.583333333333,1797.4166666666667,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 20:00:00-07:00,13.833333333333334,3033.1666666666665,776.0,265.5,160.5,331.0,0.0,2267.3333333333335,21099.583333333332,5236.916666666667,5570.666666666667,2136.9166666666665,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 21:00:00-07:00,30.666666666666668,3316.75,796.1666666666666,266.8333333333333,162.5,330.9166666666667,0.0,2267.1666666666665,20133.0,5084.583333333333,3787.8333333333335,3211.0,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 22:00:00-07:00,21.833333333333332,3273.75,797.0833333333334,259.5,162.66666666666666,331.25,0.0,2266.6666666666665,19047.5,4562.583333333333,982.25,4881.583333333333,0.0,CAISO via gridstatus,2025-08-21
2025-08-21 23:00:00-07:00,21.166666666666668,2846.1666666666665,793.4166666666666,257.5,163.16666666666666,330.5,0.0,2265.75,17247.333333333332,4306.75,-91.58333333333333,5241.25,0.0,CAISO via gridstatus,2025-08-21
